age,job,marital,education,balance,housing,loan,duration,campaign,deposit
39,1,2,2,472,0,0,537,0,1
26,4,2,2,2512,0,0,298,1,1
57,5,1,1,3244,0,0,198,0,1
39,10,1,2,625,0,0,697,0,1
25,1,2,1,812,0,0,832,0,1
43,1,1,0,2925,0,0,723,1,1
32,1,1,1,1293,1,0,1045,1,1
43,4,0,2,904,1,0,185,0,1
50,4,0,2,1222,0,0,508,2,1
35,7,1,1,476,1,0,326,1,1
37,4,1,2,532,1,1,260,1,1
42,0,2,1,1102,0,0,205,0,1
27,4,1,1,2155,0,0,447,0,1
27,7,2,1,763,0,0,180,0,1
29,4,2,2,995,0,0,222,0,1
29,8,2,1,1979,0,0,398,0,1
26,8,2,1,556,0,0,215,0,1
39,0,2,2,3767,0,0,158,0,1
41,7,1,1,424,1,1,350,1,1
29,4,1,2,629,0,0,783,0,1
33,9,2,2,741,1,0,321,0,1
32,4,1,2,3175,0,0,158,0,1
30,4,1,2,842,1,0,192,0,1
38,9,2,1,1504,0,0,94,1,1
55,0,1,1,1903,0,0,92,1,1
25,0,2,1,2041,0,0,134,0,1
38,2,0,1,1553,1,0,79,1,1
35,1,1,1,986,0,1,145,0,1
31,10,1,1,430,0,0,119,3,1
25,7,2,1,1017,0,0,87,1,1
31,4,2,2,1040,0,0,1114,0,1
27,8,2,1,961,0,0,122,1,1
34,0,2,1,727,0,0,280,2,1
40,0,2,1,1385,1,0,590,2,1
27,0,1,1,1301,0,0,395,0,1
28,4,2,1,595,0,0,322,0,1
28,4,2,1,1886,0,0,273,0,1
35,0,0,1,1468,0,0,197,0,1
58,5,1,0,2107,0,0,253,0,1
44,9,1,2,2073,0,0,460,0,1
57,5,1,1,2019,0,0,300,0,1
25,6,2,2,466,1,0,147,0,1
21,8,2,1,1208,0,0,189,0,1
49,9,1,1,1309,0,0,1314,0,1
54,4,1,2,3545,0,0,205,0,1
59,5,1,0,424,0,0,491,1,1
28,4,2,2,1279,1,0,507,0,1
37,1,1,1,3027,0,0,655,0,1
30,9,2,2,424,1,0,157,1,1
35,3,2,0,1161,0,0,520,2,1
31,4,2,2,1328,0,0,205,1,1
41,10,2,0,640,0,0,575,2,1
30,10,2,2,1527,0,0,364,0,1
28,6,2,2,2719,0,0,199,1,1
31,10,2,1,1005,1,0,546,1,1
53,4,0,2,803,0,1,436,1,1
22,1,2,1,1100,0,0,124,1,1
36,7,1,0,516,1,0,242,6,1
33,9,2,1,490,0,0,155,1,1
31,9,2,2,676,0,0,105,2,1
49,0,1,2,3399,0,0,136,2,1
51,6,1,1,2168,0,0,456,5,1
34,9,1,1,718,1,0,299,2,1
35,1,1,0,1541,0,0,241,3,1
32,0,2,2,3577,0,0,232,1,1
36,2,0,2,2763,0,0,977,3,1
31,4,2,2,3218,0,0,527,1,1
25,9,2,2,2837,0,0,219,6,1
25,7,2,2,436,0,0,124,5,1
60,4,1,1,967,0,0,93,6,1
40,6,2,2,3637,0,0,489,1,1
50,4,1,2,1870,0,0,530,1,1
32,4,2,2,1135,1,0,93,0,1
60,0,1,1,2812,0,0,349,5,1
32,7,1,1,1318,0,0,370,0,1
52,2,1,1,1647,0,0,286,0,1
59,9,1,1,683,0,0,413,0,1
56,5,1,1,14,1,0,380,1,1
47,4,2,2,795,0,0,255,0,1
43,4,1,2,2801,0,0,179,1,1
25,7,2,1,928,0,0,282,0,1
31,8,2,1,1976,0,0,218,0,1
27,4,2,2,3759,0,0,186,0,1
26,0,1,1,1857,0,0,153,0,1
37,0,2,2,1397,1,0,320,0,1
27,0,2,2,562,0,0,87,1,1
49,4,1,2,984,0,0,171,0,1
26,4,2,2,594,0,0,127,0,1
28,4,2,2,925,0,0,134,1,1
33,1,1,1,802,1,1,261,1,1
31,9,1,1,3725,0,0,243,1,1
32,7,1,1,1107,1,1,160,2,1
30,9,2,1,2403,0,0,808,3,1
34,4,1,2,866,0,0,233,2,1
58,5,1,0,2156,0,0,257,1,1
34,4,1,2,2306,1,1,268,1,1
26,7,2,1,1680,0,0,278,5,1
49,4,2,2,3481,0,0,291,4,1
57,4,1,2,3644,0,0,293,2,1
83,5,1,0,848,0,0,877,0,1
61,4,1,2,1395,0,0,267,0,1
64,5,1,1,3338,1,0,969,0,1
37,0,1,1,2149,1,1,457,0,1
68,5,1,1,424,0,0,584,0,1
71,5,1,2,2553,0,0,126,0,1
54,4,1,2,1765,0,0,155,0,1
37,4,1,2,1655,0,0,222,0,1
22,8,2,1,889,0,0,375,0,1
44,4,1,2,2309,0,0,569,1,1
37,2,1,2,1895,0,1,138,2,1
72,6,1,2,556,0,0,258,1,1
69,5,0,0,905,0,0,258,1,1
41,1,1,1,627,0,0,340,1,1
44,1,1,1,512,1,0,273,0,1
32,7,2,1,2550,0,0,354,0,1
79,5,1,1,1088,0,0,361,0,1
33,9,1,1,497,1,0,216,0,1
45,4,1,2,1650,0,0,365,0,1
40,4,1,2,2499,1,0,564,0,1
42,2,1,1,2588,1,0,709,0,1
30,9,2,1,1333,0,0,394,0,1
28,4,2,2,3700,1,0,929,0,1
58,3,0,1,424,0,0,476,1,1
39,0,0,1,443,1,0,501,1,1
31,1,1,1,1048,1,0,133,1,1
45,0,1,1,3271,0,0,270,0,1
56,1,1,0,1509,0,0,174,0,1
46,4,0,2,1667,0,0,245,1,1
56,5,1,1,1436,0,0,351,1,1
27,7,2,1,726,0,0,201,0,1
30,10,1,2,754,0,0,262,0,1
26,6,2,2,2543,0,0,444,0,1
35,10,2,0,492,0,0,173,0,1
52,1,1,0,1805,0,0,989,5,1
54,0,1,1,1886,0,0,407,1,1
41,2,1,0,424,0,0,436,1,1
24,4,2,2,930,0,0,255,0,1
28,1,2,1,1066,0,0,306,1,1
62,4,1,2,2511,0,0,268,2,1
52,9,1,1,561,0,0,225,1,1
23,7,2,1,1275,0,0,314,3,1
82,5,1,0,3564,0,0,427,0,1
63,5,1,1,3745,0,0,369,0,1
32,0,1,1,475,1,1,295,0,1
31,4,1,2,1426,0,0,282,0,1
37,7,1,1,1381,0,0,680,1,1
40,9,2,2,854,0,0,178,1,1
66,5,1,1,627,0,0,374,0,1
37,4,1,2,2874,0,0,222,0,1
38,10,1,0,3442,1,0,368,0,1
27,8,2,1,535,0,0,493,1,1
58,5,1,0,988,0,0,870,0,1
49,3,1,0,1293,0,0,386,0,1
31,4,2,1,626,1,0,165,0,1
31,4,2,2,731,0,0,359,0,1
38,8,1,1,424,0,0,339,0,1
79,5,1,0,852,0,0,988,1,1
71,5,1,2,3045,0,0,889,1,1
52,9,1,2,2399,0,0,338,0,1
55,4,1,1,2656,0,0,347,0,1
46,1,1,1,1326,1,0,574,0,1
28,4,2,2,2893,0,0,313,1,1
22,8,2,1,609,0,0,151,0,1
49,4,2,2,575,1,0,95,2,1
20,8,2,1,1240,0,0,251,1,1
19,8,2,0,527,0,0,102,1,1
34,1,2,0,503,0,0,334,3,1
73,4,1,2,1867,0,0,167,1,1
27,4,2,2,2365,0,0,321,1,1
59,1,0,0,1387,0,0,123,1,1
25,8,2,2,482,0,0,137,4,1
44,2,2,1,747,0,0,330,1,1
28,4,2,2,3269,0,0,484,4,1
25,4,2,2,643,0,0,574,0,1
28,4,1,2,1595,0,0,843,0,1
52,0,1,1,1584,1,1,216,0,1
57,4,1,2,1901,0,0,640,0,1
49,4,0,2,1318,0,0,183,0,1
33,9,1,2,1924,0,0,598,0,1
47,9,1,1,1535,1,0,503,0,1
68,5,1,1,3753,1,0,247,0,1
40,9,2,2,1893,1,0,171,0,1
46,4,1,2,666,0,0,118,1,1
29,9,2,1,805,0,0,407,3,1
55,4,0,2,2309,0,0,1000,1,1
30,6,1,2,2458,0,0,473,1,1
49,0,0,1,1937,0,1,209,0,1
48,4,1,2,1518,0,0,387,0,1
21,8,2,1,640,0,0,412,0,1
45,0,1,1,577,0,0,275,0,1
43,4,1,2,1988,0,0,252,0,1
47,4,2,2,510,0,0,251,0,1
27,4,2,2,3420,0,0,177,1,1
20,8,1,1,716,0,0,383,1,1
37,10,2,2,1634,0,0,148,0,1
61,4,1,2,599,0,0,268,1,1
57,7,2,1,424,0,0,353,0,1
40,4,1,2,424,0,0,129,1,1
53,0,0,1,424,1,1,1278,0,1
65,4,1,1,3129,0,0,254,0,1
67,5,1,2,1119,0,0,252,1,1
66,5,1,2,427,0,0,548,0,1
67,4,1,2,828,0,0,343,1,1
57,5,1,1,592,0,0,340,0,1
38,0,1,2,3021,0,0,204,1,1
56,4,0,2,3641,0,0,322,0,1
46,4,1,2,3123,0,1,77,0,1
69,9,1,1,3588,0,0,712,0,1
32,7,2,1,3438,0,0,253,0,1
72,5,1,2,426,0,0,145,1,1
41,0,1,2,1816,0,0,271,0,1
72,5,1,0,1870,0,0,528,1,1
33,10,1,1,1569,0,0,454,0,1
37,0,1,1,520,0,0,153,0,1
34,4,1,2,424,1,0,260,0,1
44,0,2,1,1814,0,0,164,0,1
42,7,2,1,2762,1,0,213,0,1
58,10,1,1,1105,1,0,219,0,1
34,9,1,2,3447,0,0,128,0,1
55,2,0,1,961,1,0,351,1,1
71,5,1,0,2426,0,0,210,0,1
23,8,2,1,424,0,0,215,0,1
60,4,2,2,1428,1,0,229,2,1
18,8,2,1,532,0,0,165,0,1
54,9,1,1,3629,0,0,557,0,1
59,5,0,2,2777,0,0,250,0,1
32,6,2,2,2003,0,0,233,0,1
61,6,0,2,3801,0,0,288,0,1
31,4,1,2,3654,0,0,292,2,1
42,1,1,0,625,1,0,263,0,1
42,10,1,1,614,0,0,702,1,1
42,7,2,2,518,1,0,174,1,1
70,3,0,0,1652,0,0,649,0,1
57,9,1,1,1012,1,0,165,0,1
60,5,1,1,2028,0,0,406,0,1
53,1,0,0,3050,0,0,252,0,1
48,10,0,1,625,0,0,138,0,1
30,4,2,2,956,0,0,227,1,1
39,4,2,2,2903,1,0,313,1,1
42,9,1,1,1392,1,0,147,0,1
26,0,2,1,520,0,0,347,0,1
46,4,1,2,1862,1,1,1171,0,1
40,0,2,1,524,1,0,219,0,1
39,0,1,1,684,1,0,173,1,1
58,6,1,0,1409,1,0,204,0,1
42,1,1,1,836,1,0,587,1,1
31,7,2,1,605,0,0,180,0,1
21,8,2,1,547,0,0,447,0,1
35,6,2,2,777,0,0,580,0,1
50,9,0,1,2517,0,0,1218,1,1
36,4,2,2,2907,1,0,237,1,1
75,5,1,0,2590,0,0,639,0,1
20,8,2,0,3439,0,0,176,1,1
57,0,2,1,2228,0,0,1039,0,1
41,4,1,2,3786,0,0,145,1,1
59,9,1,1,540,0,0,396,3,1
36,4,1,2,2601,1,0,305,0,1
18,8,2,0,1031,0,0,265,0,1
34,4,2,2,472,1,0,805,2,1
55,4,1,0,537,0,0,304,0,1
33,1,2,1,921,0,0,336,1,1
43,9,1,2,2445,0,0,186,2,1
34,7,1,1,1674,0,0,253,1,1
35,7,1,1,1041,0,0,291,0,1
43,9,2,1,874,0,0,287,1,1
74,5,1,0,424,0,0,560,1,1
45,10,0,0,435,0,0,487,4,1
38,1,1,1,1533,1,0,780,2,1
32,4,2,2,2349,0,0,412,0,1
29,0,2,2,465,1,0,146,1,1
31,0,1,1,459,0,0,313,1,1
50,7,1,1,2681,0,0,397,0,1
44,9,0,1,438,0,0,232,0,1
23,8,2,1,854,0,0,494,1,1
56,4,1,2,1039,0,0,291,1,1
76,5,1,0,2733,0,0,225,1,1
28,9,2,1,537,0,0,202,2,1
34,4,2,2,3703,0,0,736,0,1
56,5,1,0,3605,0,0,318,1,1
45,4,2,2,2152,1,0,391,1,1
36,9,2,1,799,0,0,477,0,1
57,5,2,2,1251,0,0,282,2,1
49,9,1,2,1591,0,0,352,2,1
49,4,1,2,425,0,0,638,1,1
37,4,1,2,1623,0,0,154,1,1
46,10,2,2,468,0,0,223,0,1
26,0,2,1,679,0,0,207,1,1
47,10,1,1,1330,0,0,434,0,1
36,4,1,0,1791,0,0,324,2,1
37,8,2,1,867,0,0,135,0,1
62,4,1,2,980,0,0,183,0,1
26,1,2,1,958,0,0,123,0,1
45,4,1,2,2461,0,0,92,3,1
63,9,1,1,1300,1,0,274,1,1
25,4,2,2,951,0,0,199,0,1
60,5,1,1,633,0,0,389,2,1
44,4,1,2,650,1,0,188,2,1
33,10,2,2,2103,0,0,496,1,1
39,2,1,2,1345,1,0,874,2,1
46,1,1,1,760,1,0,258,2,1
42,0,1,0,205,1,0,306,0,1
56,4,1,1,3106,0,0,346,0,1
82,5,1,1,700,0,0,197,0,1
77,5,1,2,424,0,0,284,0,1
36,7,2,2,1552,0,0,218,0,1
35,4,2,2,854,0,0,341,1,1
50,9,1,1,2225,1,0,709,0,1
62,5,1,1,1783,0,0,604,0,1
26,4,2,2,1239,1,0,154,0,1
55,4,1,2,3701,0,0,203,0,1
22,8,2,1,1351,0,0,213,0,1
30,8,2,1,472,0,0,159,0,1
34,3,1,2,424,0,0,146,0,1
31,4,1,2,960,1,0,214,0,1
55,9,1,1,2076,0,1,191,0,1
49,9,2,1,3591,1,0,530,0,1
67,5,0,2,866,0,0,439,0,1
43,0,1,1,556,0,0,572,0,1
25,9,2,2,2765,0,0,223,1,1
59,5,0,1,425,0,0,333,0,1
44,0,1,1,3655,0,0,238,1,1
42,4,1,2,1376,0,0,162,0,1
29,4,2,2,2383,0,0,632,0,1
32,4,1,2,1618,0,0,230,2,1
30,4,2,2,3253,0,0,143,0,1
38,9,1,1,3645,0,0,193,0,1
22,8,2,2,1109,0,0,336,0,1
25,2,2,2,771,0,0,265,0,1
34,6,2,2,3622,0,0,472,0,1
27,9,2,2,3679,0,0,215,0,1
35,4,2,2,1962,0,0,193,0,1
45,3,1,1,2968,0,0,182,0,1
42,4,1,0,3242,1,0,271,0,1
20,8,2,1,639,0,0,226,3,1
60,0,1,1,530,0,0,214,2,1
47,4,1,2,424,0,1,372,0,1
25,8,2,1,892,0,0,271,0,1
65,5,1,1,2279,0,1,274,0,1
50,9,1,1,2748,0,0,529,1,1
22,8,2,1,568,0,0,114,0,1
43,0,2,1,1149,1,0,124,0,1
53,5,0,2,203,1,0,341,1,1
71,5,0,1,3283,0,0,532,2,1
28,1,1,1,485,1,0,742,0,1
59,10,1,1,1439,0,0,436,0,1
29,4,2,2,689,0,0,128,1,1
51,9,1,1,541,0,0,465,1,1
48,3,1,2,3268,0,0,230,1,1
37,1,1,0,530,1,0,509,0,1
37,9,1,2,551,1,0,190,0,1
64,5,1,2,803,0,0,477,0,1
69,5,1,1,424,0,0,410,1,1
36,4,1,2,679,0,0,240,5,1
43,7,1,1,2191,0,0,289,1,1
63,3,1,0,515,0,0,126,2,1
70,5,1,1,2028,0,0,312,0,1
60,9,2,0,3666,0,0,321,0,1
86,5,0,0,424,0,0,187,0,1
72,5,1,1,1503,0,0,184,0,1
60,5,1,2,532,0,0,622,0,1
43,4,2,2,1922,1,0,255,0,1
57,4,0,1,1261,0,0,698,3,1
28,4,2,2,647,1,0,155,1,1
36,1,2,1,464,1,0,257,2,1
66,5,1,1,2143,0,0,210,0,1
33,9,2,2,2855,0,0,443,2,1
36,9,2,1,962,1,0,396,1,1
29,9,2,1,1013,0,0,79,0,1
62,10,1,1,1194,0,0,160,1,1
34,1,1,1,1765,1,0,205,2,1
29,10,2,2,1652,0,0,620,0,1
30,4,1,2,431,1,0,171,0,1
32,9,1,2,1059,1,0,368,0,1
39,1,2,0,3779,0,0,259,0,1
55,0,0,1,2042,0,0,153,1,1
36,4,2,2,913,0,0,205,7,1
27,8,2,2,542,0,0,158,2,1
45,4,1,2,2983,1,1,471,1,1
55,4,1,1,1790,1,0,184,2,1
52,1,1,1,2163,1,0,265,0,1
49,4,2,2,3292,0,0,468,0,1
30,1,1,0,625,1,0,217,0,1
39,4,1,2,543,1,0,263,1,1
48,4,0,2,3744,1,0,118,0,1
36,4,1,2,1492,0,0,210,0,1
27,0,1,1,1858,0,0,80,0,1
51,4,1,2,2441,0,0,179,0,1
48,9,1,1,991,1,0,376,1,1
70,5,1,1,2437,0,0,138,1,1
63,5,1,1,3139,0,0,231,1,1
34,7,2,1,951,1,0,119,2,1
46,0,1,2,2396,0,0,258,0,1
31,6,2,2,2742,0,0,363,0,1
32,0,1,1,1393,0,0,329,0,1
40,10,2,2,3527,0,0,731,0,1
30,0,2,1,424,0,0,314,2,1
55,4,1,0,2417,0,0,326,1,1
57,4,0,2,3386,1,0,728,0,1
59,0,2,1,3136,0,0,873,0,1
26,9,2,1,1587,1,0,228,0,1
73,5,1,1,2776,0,0,767,2,1
30,0,2,1,2404,0,0,561,0,1
64,5,1,2,1892,0,0,567,3,1
36,9,1,2,1687,0,0,279,2,1
55,0,1,1,1025,0,0,348,0,1
63,5,1,2,1991,0,0,217,0,1
52,9,1,1,424,1,0,209,0,1
34,4,2,2,692,0,0,585,0,1
36,7,1,1,476,1,0,349,0,1
31,4,2,2,1328,0,0,229,0,1
47,5,2,0,2622,0,0,291,0,1
50,0,1,2,3399,0,0,493,0,1
70,5,0,1,424,0,0,204,0,1
18,8,2,1,532,0,0,167,0,1
33,6,1,1,832,0,0,163,0,1
24,9,2,1,1142,0,0,443,1,1
25,0,2,1,2041,0,0,258,0,1
26,4,2,2,1476,1,0,135,0,1
32,4,2,2,2566,0,0,517,0,1
25,8,2,1,903,0,0,138,0,1
58,4,1,2,1583,0,0,398,1,1
42,4,1,2,1565,0,0,374,1,1
30,1,2,1,585,0,1,296,2,1
76,5,0,0,1215,0,0,473,4,1
79,5,1,1,1139,0,0,274,0,1
70,5,1,0,3393,0,0,392,0,1
30,4,2,2,571,0,0,232,0,1
60,5,1,1,424,0,0,406,0,1
51,10,1,1,1732,0,0,343,0,1
71,5,1,2,3721,1,0,395,0,1
31,4,2,2,3696,0,0,342,0,1
32,0,2,1,978,1,0,342,0,1
34,4,1,2,582,0,0,276,1,1
28,0,2,1,685,1,1,257,1,1
45,4,1,2,1200,0,0,82,2,1
53,2,1,0,451,1,0,228,2,1
38,4,2,2,424,0,0,258,2,1
56,0,2,1,2526,1,0,210,0,1
42,9,1,1,2640,0,0,283,0,1
47,9,1,1,1589,1,0,89,0,1
73,5,1,1,1155,0,0,208,0,1
46,1,1,1,1063,1,0,106,1,1
73,5,1,2,2021,0,0,104,1,1
28,1,2,1,746,0,0,238,1,1
46,4,1,2,3473,0,0,656,3,1
74,5,1,0,1970,0,0,288,1,1
71,5,0,2,1592,1,0,333,3,1
41,0,0,1,3348,1,1,183,1,1
73,5,1,0,1337,0,0,949,4,1
47,9,0,1,1409,0,0,168,0,1
49,9,0,2,1019,1,0,720,0,1
40,0,1,1,3143,0,0,213,0,1
57,1,1,0,2650,0,0,105,1,1
50,3,1,1,811,0,0,171,1,1
34,1,1,1,686,0,0,87,1,1
56,7,1,1,1075,0,0,869,0,1
32,9,2,2,2030,0,0,124,1,1
50,4,0,2,1222,0,0,89,0,1
54,10,0,1,1904,0,0,104,0,1
26,4,2,2,785,0,0,917,0,1
40,9,1,2,1635,0,0,1358,2,1
29,4,2,2,1279,1,0,150,0,1
52,3,1,0,3657,0,0,290,0,1
38,9,1,1,3082,0,0,385,0,1
46,4,1,2,2528,0,0,541,0,1
26,4,2,2,1893,0,0,883,4,1
25,4,2,2,1221,0,0,265,1,1
70,5,1,2,468,0,0,1071,1,1
83,5,1,0,848,0,0,770,0,1
43,4,0,2,2303,0,0,81,0,1
45,1,1,1,3632,0,0,171,0,1
37,0,2,2,1397,1,0,237,0,1
71,5,0,1,3041,0,0,367,0,1
27,4,2,2,3759,0,0,297,0,1
47,0,1,1,2427,0,0,259,0,1
42,4,0,2,662,0,0,690,0,1
77,5,0,1,424,0,0,208,0,1
61,4,1,2,2749,0,0,297,1,1
57,4,1,2,3644,0,0,339,2,1
34,4,1,2,440,1,0,314,0,1
40,1,1,1,1756,0,0,115,0,1
84,2,1,1,424,0,0,976,1,1
26,8,2,1,556,0,0,192,0,1
37,9,1,1,613,0,0,236,0,1
47,4,1,2,712,0,0,99,0,1
37,4,2,2,1422,1,0,135,0,1
28,4,2,2,3419,0,0,500,0,1
54,4,1,2,1765,0,0,192,1,1
54,4,1,2,3545,0,0,843,1,1
61,5,1,1,2568,0,0,213,0,1
30,9,2,1,582,0,0,142,0,1
60,5,1,0,1852,0,0,726,0,1
44,4,1,1,706,0,0,294,2,1
33,4,2,2,3264,0,0,199,0,1
25,0,2,2,1549,0,0,288,0,1
54,4,1,1,1299,0,0,333,0,1
24,1,2,1,2032,1,0,145,0,1
36,9,1,2,3101,1,0,232,1,1
58,5,1,0,988,0,0,151,0,1
33,4,2,2,1981,0,0,609,1,1
27,0,1,1,2767,0,0,264,2,1
60,0,0,1,3684,0,0,259,0,1
56,10,1,1,436,0,0,509,2,1
25,9,2,1,563,0,1,136,0,1
21,8,2,1,2364,0,0,178,0,1
73,5,0,1,3457,1,0,144,0,1
67,4,0,2,784,0,0,409,1,1
51,2,0,2,2173,0,0,77,1,1
48,4,1,2,1475,1,1,1157,1,1
35,4,2,2,2448,0,0,219,0,1
61,6,0,2,430,1,0,208,0,1
35,9,2,2,1089,0,0,299,1,1
36,0,0,1,1015,0,0,202,1,1
83,5,2,0,2095,0,0,986,2,1
50,4,1,0,737,0,0,946,0,1
66,3,1,0,464,0,0,288,1,1
58,9,1,0,3006,0,0,439,4,1
30,4,2,2,959,0,0,242,0,1
54,1,1,0,1652,0,0,483,2,1
26,0,2,1,1181,0,0,455,1,1
43,7,1,0,2399,1,0,164,2,1
40,10,2,2,503,0,0,568,0,1
57,4,1,2,1658,0,0,113,0,1
75,5,1,1,2885,0,0,184,0,1
77,5,1,2,424,0,0,841,0,1
31,4,1,2,3356,0,0,152,1,1
22,7,2,1,553,0,0,256,0,1
50,4,1,2,892,0,0,168,0,1
27,4,1,2,1297,0,0,152,1,1
73,5,1,1,942,0,0,432,0,1
37,7,1,1,2953,0,0,154,0,1
44,9,2,2,1066,0,0,322,0,1
40,9,1,1,2286,0,0,715,1,1
61,4,1,2,424,0,0,134,1,1
61,9,0,1,3387,0,0,129,0,1
47,1,1,1,1231,0,0,96,0,1
47,7,2,1,1984,0,0,383,1,1
76,3,0,0,1728,0,0,231,1,1
30,8,2,2,3487,0,0,326,0,1
39,9,1,2,630,0,0,146,1,1
72,5,1,0,1711,0,0,511,0,1
77,5,1,1,1998,0,0,371,0,1
36,9,1,1,903,0,0,211,0,1
65,5,1,1,994,1,0,347,0,1
54,9,1,1,2949,0,1,593,1,1
46,0,2,1,1920,1,0,425,0,1
28,4,2,2,504,0,0,674,1,1
61,4,1,2,691,0,0,190,2,1
53,3,1,0,2414,0,0,823,0,1
27,8,2,2,1507,0,0,820,0,1
55,10,0,1,733,0,0,465,1,1
33,4,2,2,3422,0,0,510,1,1
87,5,0,0,3415,0,0,747,0,1
57,4,1,2,798,0,0,133,0,1
33,6,2,2,1079,1,0,305,0,1
51,9,1,1,794,1,1,285,0,1
76,5,0,0,2473,0,0,105,1,1
19,8,2,1,753,0,0,250,1,1
33,0,1,2,503,1,0,247,1,1
55,4,0,2,424,0,0,358,4,1
31,1,2,1,3369,0,0,255,0,1
92,5,1,1,1189,0,0,311,2,1
30,9,2,2,834,0,0,125,2,1
68,5,2,2,2190,0,0,275,0,1
41,9,2,2,854,0,0,131,0,1
29,6,1,1,547,0,1,245,0,1
27,1,2,1,2891,0,0,502,0,1
78,5,1,1,3149,0,0,985,3,1
82,5,1,0,3564,0,0,304,2,1
29,9,2,2,2209,0,0,258,1,1
76,5,1,2,2604,0,0,342,0,1
38,4,1,2,3000,0,0,334,1,1
60,9,1,1,3656,0,0,268,2,1
33,7,0,1,2324,1,0,128,0,1
43,1,1,1,3726,0,0,208,0,1
61,5,1,1,510,0,0,147,0,1
43,9,2,1,3661,0,0,474,0,1
57,4,1,0,3431,0,0,253,3,1
33,4,1,2,3325,0,0,436,0,1
77,4,1,1,1980,1,0,219,1,1
35,9,2,1,607,0,0,279,0,1
59,5,1,0,2843,0,0,255,1,1
76,5,1,1,2980,0,0,280,1,1
73,5,1,0,965,0,0,353,0,1
81,5,1,0,667,0,0,129,0,1
41,4,2,1,1345,0,0,141,0,1
57,9,1,1,678,0,0,205,0,1
28,9,2,1,424,1,0,94,0,1
38,1,2,1,424,0,0,295,0,1
52,7,1,1,1390,1,0,422,0,1
22,8,2,1,447,0,0,135,0,1
53,4,1,0,1148,0,0,756,1,1
60,0,1,1,3107,1,0,622,0,1
56,4,1,1,424,0,0,296,0,1
38,3,0,1,494,0,0,253,2,1
44,4,2,2,3198,0,0,416,1,1
69,5,0,1,3091,0,0,144,1,1
36,8,2,2,553,0,0,147,0,1
75,6,1,1,3183,0,0,507,0,1
65,5,1,0,1401,0,0,369,0,1
64,5,1,1,3144,0,0,499,0,1
30,0,2,1,1318,1,0,522,2,1
57,3,1,2,2279,0,0,205,0,1
31,4,1,2,505,1,0,162,1,1
36,4,1,2,627,0,0,137,0,1
64,4,1,2,2937,0,0,162,0,1
54,9,1,1,664,1,0,140,0,1
26,0,2,1,762,0,0,207,0,1
51,6,2,1,424,0,0,1359,1,1
72,5,1,1,424,0,0,187,2,1
30,4,1,2,1347,0,0,249,1,1
60,1,1,0,429,0,0,399,0,1
30,4,2,2,1115,0,0,213,2,1
66,5,1,2,2085,0,0,104,1,1
50,9,1,1,2845,0,0,213,1,1
47,4,2,2,974,0,0,122,0,1
80,5,1,0,1395,0,0,744,1,1
61,4,1,2,900,1,0,375,0,1
47,4,1,2,2847,0,0,422,1,1
30,9,2,1,1260,0,0,277,0,1
21,8,2,0,3544,0,0,443,0,1
62,4,1,2,3482,0,0,210,1,1
26,9,2,1,468,0,0,215,0,1
36,1,1,1,1555,0,0,638,0,1
87,5,1,0,654,0,0,142,0,1
61,5,1,0,3569,0,0,478,0,1
70,5,1,1,2310,0,0,194,1,1
60,4,1,2,2760,0,0,292,0,1
41,7,1,2,1286,0,0,255,2,1
22,8,2,1,1804,0,0,366,1,1
60,5,0,1,3011,0,0,414,1,1
54,9,1,1,896,0,1,180,0,1
35,6,2,2,3267,0,0,186,0,1
59,4,1,1,3053,0,0,160,1,1
29,8,2,1,3636,0,0,44,2,1
48,4,1,1,424,1,1,1162,0,1
37,4,1,2,662,0,0,147,0,1
36,4,2,2,486,1,0,564,0,1
52,0,2,1,2315,1,0,410,0,1
67,5,0,1,1122,0,0,535,0,1
36,6,1,2,929,0,0,215,0,1
64,4,1,1,2294,0,0,179,3,1
29,9,2,1,1341,0,0,356,0,1
27,4,2,2,1938,0,0,282,1,1
76,5,1,0,1780,0,0,381,0,1
34,4,1,2,1978,0,0,356,0,1
54,9,1,1,424,0,0,462,4,1
67,5,1,0,1345,0,0,453,1,1
24,9,1,1,979,1,0,366,1,1
53,0,1,1,3642,0,0,176,0,1
33,8,1,1,1816,0,0,260,0,1
24,8,2,2,659,0,0,116,0,1
32,4,2,2,1338,0,0,163,0,1
60,6,1,2,3653,0,0,96,0,1
64,2,1,2,2282,0,0,199,0,1
35,4,2,2,1584,0,0,694,1,1
24,8,2,1,549,0,0,261,0,1
42,4,1,2,2527,0,0,191,1,1
40,4,1,2,424,0,0,145,0,1
33,4,1,2,3772,1,0,264,1,1
71,3,0,0,1652,0,0,299,1,1
52,10,1,1,518,0,0,291,2,1
47,0,1,1,424,0,0,211,0,1
49,4,1,0,2749,0,0,267,1,1
26,4,2,2,1346,0,0,164,0,1
40,4,1,2,3604,0,0,67,2,1
32,9,2,2,3415,0,0,197,0,1
33,7,1,1,1460,0,0,129,0,1
35,4,1,2,424,1,0,227,1,1
53,4,1,2,1878,0,0,164,2,1
20,8,2,1,1214,0,0,242,1,1
44,6,0,2,1456,1,0,170,0,1
21,8,2,1,547,0,0,511,0,1
36,1,2,1,2834,0,0,69,0,1
31,4,2,2,956,0,0,88,2,1
42,9,1,1,1392,1,0,225,2,1
33,7,1,1,809,0,0,251,0,1
